Organization Type**Supports the college access and success sector,Organization Type**Direct service,Survey number,Organization number,Response ID,Phone,Email,Organization name,Program Name,Program description,Address - Line 1,Address - Line 2,Address - City,Address - State,Address - Postal code,Boroughs Served**Brooklyn,Boroughs Served**Bronx,Boroughs Served**Manhattan,Boroughs Served**Queens,Boroughs Served**Staten Island,Neighborhoods**Brooklyn - Bay Ridge,Neighborhoods**Brooklyn - Bedford Stuyvesant,Neighborhoods**Brooklyn - Bensonhurst,Neighborhoods**Brooklyn - Borough Park,Neighborhoods**Brooklyn - Brownsville,Neighborhoods**Brooklyn - Bushwick,Neighborhoods**Brooklyn - Canarsie,Neighborhoods**Brooklyn - Coney Island,Neighborhoods**Brooklyn - Crown Heights North,Neighborhoods**Brooklyn - Crown Heights South,Neighborhoods**Brooklyn - East Flatbush,Neighborhoods**Brooklyn - East New York,Neighborhoods**Brooklyn - Flatbush/Midwood,Neighborhoods**Brooklyn - Fort Greene/Brooklyn Heights,Neighborhoods**Brooklyn - Park Slope,Neighborhoods**Brooklyn - Sheepshead Bay,Neighborhoods**Brooklyn - Sunset Park,Neighborhoods**Brooklyn - Williamsburg/Greenpoint,Neighborhoods**Bronx - Bedford Park,Neighborhoods**Bronx - Concourse/Highbridge,Neighborhoods**Bronx - East Tremont,Neighborhoods**Bronx - Hunts Point,Neighborhoods**Bronx - Morrisania,Neighborhoods**Bronx - Mott Haven,Neighborhoods**Bronx - Pelham Parkway,Neighborhoods**Bronx - Riverdale,Neighborhoods**Bronx - Throgs Neck,Neighborhoods**Bronx - Unionport/Soundview,Neighborhoods**Bronx - University Heights,Neighborhoods**Bronx - Williamsbridge,Neighborhoods**Manhattan - Battery Park/Tribeca,Neighborhoods**Manhattan - Central Harlem,Neighborhoods**Manhattan - Chelsea/Clinton,Neighborhoods**Manhattan - East Harlem,Neighborhoods**Manhattan - Greenwich Village,Neighborhoods**Manhattan - Lower East Side,Neighborhoods**Manhattan - Manhattanville,Neighborhoods**Manhattan - Midtown Business District,Neighborhoods**Manhattan - Murray Hill/Stuyvesant,Neighborhoods**Manhattan - Upper East Side,Neighborhoods**Manhattan - Upper West Side,Neighborhoods**Manhattan - Washington Heights,Neighborhoods**Queens - Astoria,Neighborhoods**Queens - Bayside,Neighborhoods**Queens - Elmhurst/Corona,Neighborhoods**Queens - Flushing,Neighborhoods**Queens - Fresh Meadows/Briarwood,Neighborhoods**Queens - Howard Beach,Neighborhoods**Queens - Jackson Heights,Neighborhoods**Queens - Jamaica/St. Albans,Neighborhoods**Queens - Queens Village,Neighborhoods**Queens - Rego Park/Forest Hills,Neighborhoods**Queens - Ridgewood/Glendale,Neighborhoods**Queens - Sunnyside/Woodside,Neighborhoods**Queens - The Rockaways,Neighborhoods**Queens - Woodhaven,Neighborhoods**Staten Island - South Beach,Neighborhoods**Staten Island - St. George,Neighborhoods**Staten Island - Tottenville,Education Levels Served**Elementary school (K-5),Education Levels Served**Middle school (6-8),Education Levels Served**High school (9-12),Education Levels Served**Post-secondary school,Education Levels Served**Adult learners and High School Equivalency,Targeted Populations Served**Academic performance level-Low,Targeted Populations Served**Academic performance level-Average,Targeted Populations Served**Academic performance level-High,Targeted Populations Served**English language learners,Targeted Populations Served**Disconnected youth/Out of school youth,Targeted Populations Served**Students with IEP or other learning challenges,Targeted Populations Served**High school equivalency (HSE),Targeted Populations Served**Justice involved youth,Targeted Populations Served**Immigrants/Refugees,Services Provided**College Readiness,Services Provided**College Matriculation,Services Provided**College Retention,Services Provided**Career Preparation,Services Provided2**College Readiness (Academic behaviors),Services Provided2**College Readiness (ACT/SAT/PSAT preparation),Services Provided2**College Readiness (College campus visits),Services Provided2**College Readiness (College exploration),Services Provided2**College Readiness (Tutoring/Academic support),Services Provided2**College Readiness (Any),Services Provided2**College Matriculation (College application help),Services Provided2**College Matriculation (Financial Aid),Services Provided2**College Matriculation (Placement test prep),Services Provided2**College Matriculation (Any),Services Provided2**College Retention (Academic/Degree planning),Services Provided2**College Retention (Connecting students to campus resources),Services Provided2**College Retention (Connecting students to off-campus resources),Services Provided2**College Retention (Course registration),Services Provided2**College Retention (Major selection),Services Provided2**College Retention (Mentoring),Services Provided2**College Retention (Support services related to college Retention),Services Provided2**College Retention (Tutoring),Services Provided2**College Retention (Non-academic skills),Services Provided2**College Retention (Financial support/incentives),Services Provided2**College Retention (Financial Aid reapplication),Services Provided2**College Retention (Any),Services Provided2**Career Preparation (Career counseling),Services Provided2**Career Preparation (Resume and interview skills),Services Provided2**Career Preparation (Any),Eligibility Criteria**K-12 enrollment,Eligibility Criteria**College enrollment,Eligibility Criteria**Grade level,Eligibility Criteria**Geographic residence,Eligibility Criteria**Member of a targeted population,Enrollment Type**Open Enrollment,Enrollment Type**Limited Enrollment,Enrollment Type**Closed Program,School Partnerships,CBO Latitude,CBO Longitude
0,1,1,37,40998584,718-254-7196,matthew.silverman@mail.cuny.edu,CUNY Collaborative Programs,College Now,"College Now, CUNY's largest collaborative program with the NYC Department of Education (NYCDOE), offers a variety of activities to support the transition to college, including dual enrollment college credit courses for eligible students, academic college readiness courses for students not yet eligible for college credit work, and college awareness activities to raise students' knowledge about pursuing post-secondary education.  We offer course at the high school and on CUNY college campuses.",16 Court Street,,Brooklyn,NY,11201,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,,,
0,1,1,80,45253560,212-237-8890,bnemeroff@jjay.cuny.edu,John Jay College,Science and Technology Entry Program (STEP),"We serve 7-12th grade students, both public school and private with Saturday academic classes, test prep, college readiness, as well as forensic science labs during our summer session in July.",524 W.59th Street,,New York,NY,10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,,,
0,1,1,82,44918336,718-368-5767,tina.souverain@kbcc.cuny.edu,Kingsborough Community College,Liberty Partnerships Program,,2001 Oriental Blvd,,Brooklyn,Ny,11235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,,,
0,1,1,92,43789876,718-768-0778,pry.thenextstep@gmail.com,Lutheran Family Health Centers,Project Reach Youth ,,199 14th Street,3rd Floor,Brooklyn,NY,11215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,,,
0,1,1,52,52320724,(646) 395-4295,aperez@edalliance.org,Educational Alliance Boys & Girls Club,Edgies Clubhouse of the Educational Alliance's Boys & Girls Club of America,"The Edgies Clubhouse of the Educational Alliance is a community-based non-for profit organization that caters specifically to culturally and socio-economically diverse high school students from partnering schools in the Lower East Side region of NYC. Among the plethora of services we offer, participating students receive social/emotional learning, extracurricular activities (i.e. cooking, dancing, basketball, fitness & conditioning, etc.), and College/SAT Prep for high school Juniors and Seniors.",197 East Broadway,,New York,NY,10002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,,,
0,1,1,1,42418873,646-346-1310,cstevens@abetterchance.org,A Better Chance,College Preparatory Schools Program,"A Better Chance is the oldest and only national organization of its kind changing the life trajectory for academically talented youth of color via access to rigorous and prestigious educational opportunities for students in grades 6-12.  Our mission is to increase substantially the number of well-educated young people of color who are capable of assuming positions of responsibility and leadership in American society.  We carry out our mission through our signature College Preparatory Schools Program, which annually recruits, refers and supports about 500 Scholars at more than 300 Member Schools in 27 states.  ",253 West 35th Street,6th Floor,New York,NY,10001,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,,,
0,1,1,13,51105691,(917) 258-3446,julia@btny.org,Breakthrough New York,Breakthrough New York,"Founded in 1999, Breakthrough New York is a college access and success program whose mission is to help highly motivated, low income students earn admission to and successfully graduate from selective high schools and colleges. BTNY currently serves over 360 students through rigorous academic and career readiness programming and academic placement support.",123 William Street,FL 4,New York,NY,10038,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,,,
0,1,1,120,45308345,203-487-0750,glucas@reachprep.org,REACH Prep,REACH Prep,"REACH Prep helps motivated and talented Black and Latino students from underserved communities in Fairfield and Westchester Counties and the Bronx gain admission to and thrive in rigorous independent schools. Upon placement, students benefit from a twelve-year educational continuum, including comprehensive academic enrichment, leadership training and supplementary individual and family guidance, which prepares them to succeed at competitive colleges.",One Dock Street,Suite 100,Stamford,CT,06902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,,,
0,1,1,135,41783826,718-432-4117,mparkersoh@gmail.com,Summer on the Hill,Summer on the Hill,"Summer on the Hill (SOH) is a year-round, supplemental enrichment program for promising, low-income public school students from the Bronx, Washington Heights, and Harlem. 

Founded in 1994, SOH has now served 1,300 NYC students with accelerated academic classes, instruction in the arts and sports, test prep classes, and college trips, and has offered students and parents guidance on school and college choices.

The primary entrance point for SOH is the end of second grade. Students must be nominated by their public schools and meet SOH academic and financial criteria for admission. SOH is held in two components:

&mdash; The six-year Grade 3-8 program includes a yearly six-week summer session bridged by a mandatory 18-session Saturday school year program. Both summer and school-year sessions are intensely academic, with accelerated classes in language arts, math, and science.

&mdash; The High School Program continues the SOH community for Grade 3-8 Program alumni. HS students may participate in SOH's PSAT/SAT prep classes, college counseling, college visits, workshops for students and parents, and additional college-readiness activities.",4662 Tibbett Ave,,Bronx,NY,10471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,,,
0,1,1,5,44206794,212-854-3583,nyoungbl@barnard.edu,Barnard College Academic Success and Enrichment Programs,Academic Success and Enrichment Programs,The Academic Success and Enrichment programs provide access to a Barnard education for high-achieving students from disadvantaged financial backgrounds.,3009 Broadway,001 Milbank ,New York,NY,10027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,,,
0,1,1,88,45408971,718-960-8934,martha.atencio@lehman.cuny.edu,Lehman College (The Bronx Institute),Engaging Latino Communities for Education (ENLACE),The program provices academic enrichment and college readiness services for high potential Latino secondary school students.,250 Bedford Park Boulevard West,,Bronx,NY,10468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,,,
0,1,1,148,43339981,718-474-6918,rlagombra@scholarsnyc.com,The Scholars' Academy,The Scholars' Academy,"The Scholars' Academy is a diverse, accelerated, application-based school for students in grades 6-12.  The student body is currently comprised of approximately 1300 academically gifted and ambitious individuals who are dedicated to life-long learning and achievement. Students are offered AP courses in English, Literature, Physics, Calculus AB & BC, Art History to name a few.",320 Beach 104 Street,,Rockaway Park,NY,11694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,
0,1,1,88,45208809,718-960-8239,joseph.rachlin@lehman.cuny.edu,Lehman College,STEM Scholars Program,We select up to 8 students each year for an intense eight week summer research experience at Lehman College.,250 Bedford Park Boulevard West,,Bronx,NY,10468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,,,
0,1,1,34,45198757,212-982-2287,lortiz@connellycenter.org,Cornelia Connelly Center,Connelly Middle School,"Cornelia Connelly Center (CCC) champions girls at risk, empowering them to realize their full potential from middle school through college and beyond.



We embrace each child entering our program, walking with her on a decades-long journey of growth in mind, heart and spirit. Our challenging, joyful middle school, Connelly Middle School of the Holy Child, fosters skills, resilience and compassion, while our innovative, holistic Graduate Support Program supports college aspirations and completion.

",220 East 4th Street,,New York,NY,10009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,,
0,1,1,109,40509933,646-837-9737,grant.thomas@onegoalgraduation.org,OneGoal (NYC),OneGoal,"OneGoal is a teacher-led college enrollment and persistence organization.  We partner with highly effective teachers in low-income schools to deliver a program model to a cohort of 25-30 low-to-middle-performing students that includes a comprehensive curriculum, access to a proprietary data system, teacher coaching, and college partnerships.  OneGoal teachers work with cohorts of students for 3 years, from junior year of high school through the first day of sophomore year of college.",55 Exchange Place,Ste. 503,New York,NY,10005,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,,,
0,1,1,144,44263551,212-206-1090,lortiz@chcfinc.org ,"The Committee for Hispanic Children and Families, Inc. ",Opening Doors to the Future,"Opening Doors to the Future serves youth between the age of 16-19 currently attending Bronx High School of Business on College and Career exposure through paid internships, college trips, and career days.",75 Broad Street,6th Floor,New York,NY,10004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,,,
0,1,1,141,52997174,718-725-3403,"Khayriyyah.Ali@queens.eoc.suny,edu",SUNY Queens Educational Opportunity Center,Pathways-to-College (College Preparation),"The program provices academic preparation that addresses Reading, Math and cognitive skills for under-prepared college bound students seeking to enter CUNY, SUNY or independent/private colleges in New York State. Services predominantly offered to New York City eligible residents that can attend the Jamaica Center location.",158-29 Archer Avenue,,Jamaica,NY,11433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,
0,1,1,111,45331707,212-346-1106,jefferen@pace.edu,Pace University,Upward Bound Program,"The program provices intensive academic support and college prep services for low income, first generation, college bound high school students who live or go to school in Brooklyn.",163 WIlliam St.,11th Floor,New York,NY,10038,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,,,
0,1,1,68,53128793,212-663-9732,rrathblott@heaf.org,Harlem Educational Activities Fund,Harlem Educational Activities Fund,HEAF is an after-school program that serves NYC public school students starting in 6th grade and working with them through college graduation.,2090 Seventh Avenue,10th Floor,New York,NY,10027,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,,,
0,1,1,122,41005269,718-254-7179,theresa.yuan@cuny.edu,Research Foundation of CUNY,CUNY LINCT to Success,"LINCT to Success is a college access, transition and success program that strives to increase college success rates by restructuring the high school senior year through literacy, math and college access and success instruction, and college placement testing, and by integrating additional social supports to smooth the transition into and through college.",16 Court Street,3rd Floor,Brooklyn,NY,11241,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,,,
0,1,1,59,43859536,718-788-4800,denise_cotton@goodshepherds.org,Good Shepherd Services,Brooklyn Lifelink ,Brooklyn Lifelink is a college access and retention program. We serve GSS participants who are have graduated or are on the road to graduation to assist them in applying and enrolling in CUNY. We provide academic and one on one supports to assist students to graduate from CUNY with a 2 year degree. ,305 7th Avenue,,New York,NY,10001,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,,,
0,1,1,45,53100926,718-254-7752,cunystart@cuny.edu,CUNY Start,CUNY Start,"CUNY Start provides intensive preparation in academic reading/writing, pre-college math, and &ldquo;college success&rdquo; advisement for students entering CUNY with significant remedial needs based on the results of their CUNY Assessment Tests. The goal of the program is to help students prepare for college-level coursework and reduce or eliminate any remedial needs prior to starting credit-bearing courses.",16 Court Street,,Brooklyn,NY,11241,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,,,
0,1,1,38,51846043,646-664-8765,mavis.hall@cuny.edu,CUNY College Discovery,CUNY College Discovery,"If you are planning to attend a CUNY community college as a first-time college student, we invite you to apply to College Discovery (CD)! This unique program provides eligible students with financial, academic, and counseling resources designed to help you earn your 2-year associate degree and then transfer to a 4-year bachelor's degree program upon graduation.",555 W 57th St,Suite 1401,New York,NY,10019,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,,,
0,1,1,139,43704712,718-802-3321,KendaG@BEOC.cuny.edu,SUNY Brooklyn Educational Opportunity Center (EOC),Pre-Freshman Academy/College Preparation Program,The BEOC Pre-Freshman Academy/College Preparation Program is designed to help individuals make the transition into college and acquire skills and knowledge necessary to successfully navigate college environment and complete college courses. This program is designed for students in need of skills development in English (reading & writing) and Math (pre-algebra & algebra) over 2 terms/15 weeks. Individuals who need intervention in one subject only (English or Math) may register for 1 term/7.5 weeks. Students are expected to have applied to college before enrolling at BEOC or while enrolled in the program. ,111 Livingston Street,Suite 205,Brooklyn,NY ,11201,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,,,
0,1,1,111,45453642,212-346-1519,ggreland@pace.edu,Pace University,The Challenge to Achievement at Pace (CAP) Program-NYC,"The Challenge to Achievement at Pace (CAP) Program is an intensive academic support and advisement program at Pace University designed to assist first-year students in meeting the demands of a college education, navigating the transition from high school to college, and building a solid foundation for a successful overall college experience. ",1 Pace Plaza,,New York,NY,10038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,,,
0,1,1,160,45253317,718-262-3772,jquash@york.cuny.edu,York College,Male Initiative Program,"The MIP is an enrollment and retention program for students of underrepresented populations, particularly Black and Latino males.",94-20 Guy R. Brewer Blvd.,Room 3M02,Jamaica,NY,11451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,
0,1,1,132,45324769,718-990-1374,briscoek@stjohns.edu,St. John's University,College Bound Liberty Partnerships Program,"The St. John's University College Bound Liberty Partnerships Program serves at-risk students in the Queens, NY area. Students benefit from academic support, mentoring, and counseling and they participate in community service, cultural excursions, and college tours. ",8000 Utopia Parkway,,Jamaica,NY,11439,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,
